customer_id,last_purchase_date,frequency,monetary_value,recency,R_score,F_score,M_score,RFM_Score,segment
15606,2014-01-18,7,115.93,163,3,4,2,342,Regular
24096,2013-10-23,2,7.28,250,2,1,1,211,At Risk
28149,2011-08-16,1,3578.27,1049,1,1,4,114,At Risk
14255,2013-11-11,4,3379.91,231,2,3,4,234,Regular
11169,2014-02-24,5,81.26,126,3,4,2,342,Regular
19828,2014-01-19,1,21.98,162,3,1,1,311,Regular
14086,2014-06-22,6,70.15,8,4,4,2,442,Regular
21179,2014-01-10,5,4935.67,171,2,4,4,244,Regular
29884,2013-01-28,1,67.54,518,1,1,2,112,At Risk
15560,2013-10-11,1,4.99,262,2,1,1,211,At Risk
26798,2014-01-05,1,28.99,176,2,1,1,211,At Risk
15437,2014-06-18,3,37.27,12,4,2,1,421,Regular
25616,2013-07-13,1,539.99,352,1,1,2,112,At Risk
16788,2013-09-15,2,39.98,288,1,1,1,111,At Risk
17126,2014-06-09,3,126.96,21,4,2,2,422,Regular
19705,2014-04-07,2,2341.97,84,4,1,3,413,Regular
28195,2014-05-07,2,574.98,54,4,1,3,413,Regular
29838,2014-05-01,16,3554.95,60,4,4,4,444,High Value
15483,2014-01-07,5,3120.26,174,2,4,4,244,Regular
26967,2013-08-06,4,1336.96,328,1,3,3,133,Regular
18477,2013-07-26,2,13.98,339,1,1,1,111,At Risk
18354,2013-09-23,3,132.94,280,1,2,2,122,At Risk
26844,2014-06-18,2,12.98,12,4,1,1,411,Regular
17080,2013-07-29,5,2732.7,336,1,4,3,143,Regular
16834,2013-10-26,2,1750.98,247,2,1,3,213,At Risk
19659,2013-11-16,4,557.26,226,2,3,3,233,Regular
28318,2013-11-26,2,574.98,216,2,1,3,213,At Risk
28487,2013-11-27,3,805.33,215,2,2,3,223,At Risk
29669,2014-05-01,65,37289.14,60,4,4,4,444,High Value
18308,2013-07-06,5,6037.89,359,1,4,4,144,Regular
29546,2014-05-01,331,474415.36,60,4,4,4,444,High Value
18185,2014-02-11,5,3332.39,139,3,4,4,344,Regular
27136,2014-02-25,2,1223.84,125,3,1,3,313,Regular
18431,2014-03-22,2,1754.98,100,3,1,3,313,Regular
11046,2014-04-14,6,6616.81,77,4,4,4,444,High Value
19951,2013-11-22,2,6021.62,220,2,1,4,214,At Risk
14378,2013-11-01,5,1809.4,241,2,4,3,243,Regular
28441,2014-02-19,2,36.59,131,3,1,1,311,Regular
22453,2014-04-18,2,39.98,73,4,1,1,411,Regular
29592,2014-05-01,150,107609.2,60,4,4,4,444,High Value
15268,2014-05-14,2,2840.91,47,4,1,4,414,Regular
29377,2013-12-14,2,33.98,198,2,1,1,211,At Risk
24219,2014-01-01,4,2433.04,180,2,3,3,233,Regular
20887,2014-04-12,3,1164.47,79,4,2,3,423,Regular
19997,2014-04-01,3,5814.98,90,3,2,4,324,Regular
28656,2012-01-29,1,3578.27,883,1,1,4,114,At Risk
22407,2013-11-07,3,2756.54,235,2,2,3,223,At Risk
25739,2013-08-19,1,539.99,315,1,1,2,112,At Risk
14332,2014-01-30,6,102.25,151,3,4,2,342,Regular
15314,2014-04-17,5,1576.45,74,4,4,3,443,High Value
20933,2013-11-11,3,2518.97,231,2,2,3,223,At Risk
26675,2013-12-19,3,68.97,193,2,2,2,222,At Risk
24265,2013-12-21,4,96.07,191,2,3,2,232,Regular
13794,2014-05-14,9,7212.06,47,4,4,4,444,High Value
11630,2013-09-27,3,5933.26,276,1,2,4,124,At Risk
25201,2014-03-23,4,96.07,99,3,3,2,332,Regular
22699,2014-04-25,2,162.99,66,4,1,2,412,Regular
23037,2014-06-23,2,32.28,7,4,1,1,411,Regular
12858,2014-04-21,3,4393.7,70,4,2,4,424,Regular
23635,2013-07-07,2,2452.34,358,1,1,3,113,At Risk
21471,2013-09-04,2,31.97,299,1,1,1,111,At Risk
23973,2014-04-27,2,33.98,64,4,1,1,411,Regular
11092,2013-11-21,5,8110.02,221,2,4,4,244,Regular
11338,2013-06-01,5,5744.95,394,1,4,4,144,Regular
22745,2013-08-09,4,588.96,325,1,3,3,133,Regular
25155,2013-10-29,2,2419.06,244,2,1,3,213,At Risk
22991,2013-11-03,2,34.98,239,2,1,1,211,At Risk
11584,2014-02-16,1,8.99,134,3,1,1,311,Regular
21517,2014-05-03,4,3172.97,58,4,3,4,434,High Value
12812,2013-10-16,3,49.97,257,2,2,1,221,At Risk
12566,2014-02-25,5,147.95,125,3,4,2,342,Regular
23927,2014-01-17,3,36.27,164,3,2,1,321,Regular
23681,2014-05-01,2,13.98,60,4,1,1,411,Regular
11799,2013-11-09,5,5921.19,233,2,4,4,244,Regular
25032,2014-01-02,5,2184.9,179,2,4,3,243,Regular
22115,2013-10-07,3,624.97,266,1,2,3,123,At Risk
17372,2014-02-12,3,1729.97,138,3,2,3,323,Regular
29254,2011-12-17,1,3578.27,926,1,1,4,114,At Risk
17893,2013-12-16,2,3882.55,196,2,1,4,214,At Risk
26383,2014-01-04,2,33.98,177,2,1,1,211,At Risk
21594,2014-04-08,3,1169.97,83,4,2,3,423,Regular
16496,2014-05-27,5,5960.23,34,4,4,4,444,High Value
20243,2013-10-22,3,60.47,251,2,2,2,222,At Risk
23160,2014-02-17,4,673.97,133,3,3,3,333,Regular
18769,2013-09-02,3,5304.25,301,1,2,4,124,At Risk
12105,2013-08-04,3,5993.26,330,1,2,4,124,At Risk
13150,2014-01-05,5,89.24,176,2,4,2,242,Regular
24511,2014-01-28,2,36.59,153,3,1,1,311,Regular
20810,2014-01-30,2,6.28,151,3,1,1,311,Regular
17203,2014-04-18,8,6952.53,73,4,4,4,444,High Value
14624,2014-03-30,2,39.98,92,3,1,1,311,Regular
27780,2014-04-16,2,777.34,75,4,1,3,413,Regular
19367,2014-05-24,2,58.98,37,4,1,2,412,Regular
16190,2014-05-05,4,79.25,56,4,3,2,432,Regular
20641,2014-02-17,3,2457.33,133,3,2,3,323,Regular
29131,2014-05-12,1,3.99,49,4,1,1,411,Regular
17495,2014-03-10,4,119.91,112,3,3,2,332,Regular
19244,2013-10-02,2,133.49,271,1,1,2,112,At Risk
28733,2014-02-12,4,2407.04,138,3,3,3,333,Regular
28072,2014-03-31,2,548.98,91,3,1,2,312,Regular
25908,2014-06-28,2,27.28,2,4,1,1,411,Regular
27259,2012-11-18,1,782.99,589,1,1,3,113,At Risk
27382,2013-09-13,3,36.27,290,1,2,1,121,At Risk
16021,2013-11-27,1,539.99,215,2,1,2,212,At Risk
18062,2014-02-22,3,63.97,128,3,2,2,322,Regular
15898,2014-04-07,2,7.28,84,4,1,1,411,Regular
29423,2014-04-24,1,21.49,67,4,1,1,411,Regular
13963,2014-06-15,5,139.45,15,4,4,2,442,Regular
19536,2013-11-18,1,1120.49,224,2,1,3,213,At Risk
22868,2014-05-15,2,33.98,46,4,1,1,411,Regular
12397,2013-10-24,7,4968.04,249,2,4,4,244,Regular
27090,2013-02-24,1,2049.1,491,1,1,3,113,At Risk
27551,2013-05-08,1,2049.1,418,1,1,3,113,At Risk
15729,2014-04-26,3,4393.7,65,4,2,4,424,Regular
23758,2013-07-17,2,1754.98,348,1,1,3,113,At Risk
14747,2014-02-28,3,1503.58,122,3,2,3,323,Regular
25324,2013-07-28,2,39.98,337,1,1,1,111,At Risk
17664,2013-11-04,5,624.95,238,2,4,3,243,Regular
16419,2014-03-31,2,27.28,91,3,1,1,311,Regular
21992,2014-05-30,5,184.26,31,4,4,2,442,Regular
13273,2013-10-14,4,4657.53,259,2,3,4,234,Regular
30007,2014-05-01,62,26778.01,60,4,4,4,444,High Value
17601,2013-11-25,8,225.42,217,2,4,2,242,Regular
28962,2013-09-20,5,2477.53,283,1,4,3,143,Regular
24634,2014-03-12,5,130.56,110,3,4,2,342,Regular
18646,2014-04-18,2,1735.98,73,4,1,3,413,Regular
22284,2013-06-30,4,600.46,365,1,3,3,133,Regular
11215,2014-05-17,32,1155.52,44,4,4,3,443,High Value
20120,2013-09-09,2,119.98,294,1,1,2,112,At Risk
13379,2013-12-17,2,24.27,195,2,1,1,211,At Risk
24342,2014-05-13,3,4828.11,48,4,2,4,424,Regular
12981,2013-09-25,4,4809.81,278,1,3,4,134,Regular
15145,2014-03-28,3,4368.7,94,3,2,4,324,Regular
26506,2013-07-26,3,64.97,339,1,2,2,122,At Risk
22576,2013-11-11,2,2721.55,231,2,1,3,213,At Risk
11507,2014-06-22,31,653.06,8,4,4,3,443,High Value
24740,2013-10-03,4,96.07,270,1,3,2,132,Regular
20412,2013-10-05,3,2528.33,268,1,2,3,123,At Risk
13671,2014-06-30,4,135.23,0,4,3,2,432,Regular
21886,2014-03-08,5,4696.49,114,3,4,4,344,Regular
12689,2014-03-01,8,6846.92,121,3,4,4,344,Regular
26214,2013-10-28,3,553.97,245,2,2,3,223,At Risk
24050,2013-12-21,3,1164.47,191,2,2,3,223,At Risk
14853,2014-05-04,3,37.97,57,4,2,1,421,Regular
13210,2014-04-12,2,4501.55,79,4,1,4,414,Regular
12214,2014-05-19,8,6803.92,42,4,4,4,444,High Value
24617,2013-10-03,2,34.89,270,1,1,1,111,At Risk
16127,2014-03-16,4,618.47,106,3,3,3,333,Regular
21700,2014-04-01,2,1174.48,90,3,1,3,313,Regular
16436,2013-12-02,5,4696.49,210,2,4,4,244,Regular
14561,2014-04-13,8,158.84,78,4,4,2,442,Regular
17432,2013-12-11,1,4.99,201,2,1,1,211,At Risk
23575,2013-10-21,2,3302.05,252,2,1,4,214,At Risk
27488,2014-05-17,2,1322.98,44,4,1,3,413,Regular
23406,2013-07-19,1,29.99,346,1,1,1,111,At Risk
24571,2014-05-30,3,27.77,31,4,2,1,421,Regular
16482,2013-07-23,4,4783.74,342,1,3,4,134,Regular
17478,2013-11-06,4,4758.24,236,2,3,4,234,Regular
28839,2011-11-30,1,3578.27,943,1,1,4,114,At Risk
23097,2013-12-30,5,2770.52,182,2,4,3,243,Regular
27843,2013-12-09,3,27.77,203,2,2,1,221,At Risk
13041,2013-11-19,5,153.95,223,2,4,2,242,Regular
18875,2014-02-12,4,114.95,138,3,3,2,332,Regular
21869,2014-05-03,1,4.99,58,4,1,1,411,Regular
18952,2014-06-15,2,78.98,15,4,1,2,412,Regular
14962,2014-06-25,3,63.97,5,4,2,2,422,Regular
29008,2011-11-23,1,3578.27,950,1,1,4,114,At Risk
11813,2013-11-28,3,5953.25,214,2,2,4,224,At Risk
17647,2014-04-03,5,4122.76,88,3,4,4,344,Regular
20180,2013-06-03,4,2487.89,392,1,3,3,133,Regular
27797,2013-10-30,1,1120.49,243,2,1,3,213,At Risk
13688,2013-11-29,2,27.28,213,2,1,1,211,At Risk
26154,2014-02-21,3,1938.47,129,3,2,3,323,Regular
21823,2014-02-25,1,4.99,125,3,1,1,311,Regular
23744,2014-03-23,4,567.76,99,3,3,3,333,Regular
26323,2014-04-18,2,27.28,73,4,1,1,411,Regular
20226,2013-11-05,5,6067.2,237,2,4,4,244,Regular
25095,2012-07-03,1,2443.35,727,1,1,3,113,At Risk
16267,2014-04-24,3,3037.33,67,4,2,4,424,Regular
13734,2014-05-06,6,4522.5,55,4,4,4,444,High Value
20349,2013-12-04,1,69.99,208,2,1,2,212,At Risk
18706,2013-08-22,5,6060.5,312,1,4,4,144,Regular
18125,2014-01-02,4,5739.5,179,2,3,4,234,Regular
16204,2014-04-05,5,7162.39,86,3,4,4,344,Regular
11876,2014-02-24,4,82.93,126,3,3,2,332,Regular
25049,2013-09-29,2,2393.06,274,1,1,3,113,At Risk
25264,2014-03-24,4,80.57,98,3,3,2,332,Regular
30067,2014-03-01,220,392708.07,121,3,4,4,344,Regular
25985,2014-03-26,5,4658.81,96,3,4,4,344,Regular
28902,2013-12-28,4,2529.93,184,2,3,3,233,Regular
18079,2014-02-16,1,1700.99,134,3,1,3,313,Regular
23343,2013-11-05,3,3936.54,237,2,2,4,224,At Risk
16605,2014-05-25,4,66.26,36,4,3,2,432,Regular
19015,2013-10-10,6,125.43,263,2,4,2,242,Regular
27966,2013-08-24,2,39.98,310,1,1,1,111,At Risk
11982,2014-03-04,5,105.26,118,3,4,2,342,Regular
22347,2014-02-18,3,49.97,132,3,2,1,321,Regular
11736,2014-05-06,5,166.45,55,4,4,2,442,Regular
28593,2014-05-15,1,34.99,46,4,1,1,411,Regular
27365,2013-11-19,5,1371.95,223,2,4,3,243,Regular
20873,2013-10-05,3,42.93,268,1,2,1,121,At Risk
15958,2013-10-23,2,68.49,250,2,1,2,212,At Risk
29440,2014-05-05,3,36.27,56,4,2,1,421,Regular
29486,2014-05-01,378,519421.27,60,4,4,4,444,High Value
13256,2014-05-27,13,7494.88,34,4,4,4,444,High Value
20827,2013-12-28,2,11.94,184,2,1,1,211,At Risk
27319,2014-05-27,3,1775.47,34,4,2,3,423,Regular
19353,2014-05-16,2,2400.09,45,4,1,3,413,Regular
19599,2013-11-19,2,5279.26,223,2,1,4,214,At Risk
14730,2014-05-29,5,2588.07,32,4,4,3,443,High Value
26091,2013-12-31,5,5828.03,181,2,4,4,244,Regular
14484,2013-12-02,5,3345.4,210,2,4,4,244,Regular
21763,2014-04-16,3,49.97,75,4,2,1,421,Regular
25845,2014-05-26,2,13.98,35,4,1,1,411,Regular
13625,2014-03-31,6,6962.14,91,3,4,4,344,Regular
21285,2013-10-16,2,14.98,257,2,1,1,211,At Risk
16542,2014-05-28,3,44.97,33,4,2,1,421,Regular
20289,2014-01-22,1,69.99,159,3,1,2,312,Regular
24202,2014-01-29,1,1120.49,152,3,1,3,313,Regular
12629,2014-04-18,3,53.97,73,4,2,1,421,Regular
13104,2014-04-27,8,6894.44,64,4,4,4,444,High Value
17063,2013-08-31,5,100.25,303,1,4,2,142,Regular
19768,2013-09-21,4,1143.46,282,1,3,3,133,Regular
20764,2014-01-01,4,56.76,180,2,3,2,232,Regular
27428,2013-11-29,2,94.48,213,2,1,2,212,At Risk
27213,2014-03-14,2,7.28,108,3,1,1,311,Regular
28424,2014-04-15,2,564.48,76,4,1,3,413,Regular
27903,2013-08-28,3,38.88,306,1,2,1,121,At Risk
27734,2013-11-05,2,119.98,237,2,1,2,212,At Risk
26907,2014-04-25,4,108.46,66,4,3,2,432,Regular
26738,2014-05-02,2,33.98,59,4,1,1,411,Regular
14146,2014-03-18,8,6750.56,104,3,4,4,344,Regular
26429,2014-04-03,3,1938.47,88,3,2,3,323,Regular
25507,2013-09-05,1,4.99,298,1,1,1,111,At Risk
28212,2013-09-19,4,619.46,284,1,3,3,133,Regular
16851,2014-03-25,4,2369.96,97,3,3,3,333,Regular
19290,2014-04-29,5,1605.4,62,4,4,3,443,High Value
15377,2014-06-23,7,167.9,7,4,4,2,442,Regular
12798,2013-08-08,2,14.98,326,1,1,1,111,At Risk
17541,2013-10-30,1,4.99,243,2,1,1,211,At Risk
24033,2014-02-23,2,574.98,127,3,1,3,313,Regular
21454,2014-03-31,1,9.99,91,3,1,1,311,Regular
29961,2014-03-31,62,70893.88,91,3,4,4,344,Regular
15852,2014-02-10,3,3222.98,140,3,2,4,324,Regular
24680,2013-08-21,3,2418.05,313,1,2,3,123,At Risk
22516,2013-11-13,1,4.99,229,2,1,1,211,At Risk
19811,2014-01-19,1,69.99,162,3,1,2,312,Regular
18016,2014-04-16,2,34.98,75,4,1,1,411,Regular
24159,2014-01-13,3,2756.54,168,2,2,3,223,At Risk
23990,2014-04-10,2,548.98,81,4,1,2,412,Regular
11398,2014-01-02,4,8114.04,179,2,3,4,234,Regular
14103,2014-02-08,7,3612.22,142,3,4,4,344,Regular
20595,2013-12-10,3,69.97,202,2,2,2,222,At Risk
14793,2014-03-24,5,5948.24,98,3,4,4,344,Regular
11461,2013-12-21,4,8089.04,191,2,3,4,234,Regular
15789,2014-04-23,4,4486.07,68,4,3,4,434,High Value
22038,2013-07-07,5,84.95,358,1,4,2,142,Regular
19121,2013-09-03,5,656.94,300,1,4,3,143,Regular
14272,2014-03-13,5,2765.4,109,3,4,3,343,Regular
11567,2013-08-15,1,53.99,319,1,1,1,111,At Risk
26260,2013-10-20,4,93.46,253,2,3,2,232,Regular
18600,2013-12-14,2,51.97,198,2,1,1,211,At Risk
22928,2013-11-13,2,58.98,229,2,1,2,212,At Risk
14899,2013-11-13,1,4.99,229,2,1,1,211,At Risk
28381,2014-02-14,4,92.96,136,3,3,2,332,Regular
21932,2014-05-19,4,1158.46,42,4,3,3,433,High Value
29898,2012-02-29,37,148840.36,852,1,4,4,144,Regular
21242,2013-08-12,2,78.98,322,1,1,2,112,At Risk
29071,2013-10-16,1,69.99,257,2,1,2,212,At Risk
25570,2014-06-03,2,29.48,27,4,1,1,411,Regular
11355,2014-02-26,2,13.98,124,3,1,1,311,Regular
14209,2014-04-12,4,193.97,79,4,3,2,432,Regular
16373,2013-09-16,5,2578.43,287,1,4,3,143,Regular
12045,2014-04-04,3,65.97,87,3,2,2,322,Regular
18537,2014-05-08,1,2294.99,53,4,1,3,413,Regular
12151,2013-08-06,3,5895.24,328,1,2,4,124,At Risk
21348,2014-05-13,5,4392.02,48,4,4,4,444,High Value
19184,2013-09-08,1,24.99,295,1,1,1,111,At Risk
14315,2014-03-07,5,109.71,115,3,4,2,342,Regular
23512,2013-10-02,1,29.99,271,1,1,1,111,At Risk
17020,2013-10-02,3,1714.97,271,1,2,3,123,At Risk
25676,2013-10-13,3,66.97,260,2,2,2,222,At Risk
29655,2012-04-30,26,56395.36,791,1,4,4,144,Regular
18494,2013-08-10,5,6037.89,324,1,4,4,144,Regular
22822,2013-06-02,2,2475.95,393,1,1,3,113,At Risk
24986,2014-04-04,1,4.99,87,3,1,1,311,Regular
20658,2014-05-07,3,2457.33,54,4,2,3,423,Regular
26443,2014-04-19,3,1938.47,72,4,2,3,423,Regular
21534,2013-06-04,5,1622.45,391,1,4,3,143,Regular
15961,2014-02-14,4,3127.25,136,3,3,4,334,Regular
30024,2014-03-31,18,10358.04,91,3,4,4,344,Regular
24451,2013-09-13,3,38.88,290,1,2,1,121,At Risk
13044,2014-04-16,2,59.98,75,4,1,2,412,Regular
29360,2014-04-04,3,2418.05,87,3,2,3,323,Regular
25092,2013-06-09,4,1257.82,386,1,3,3,133,Regular
16602,2014-02-03,3,77.27,147,3,2,2,322,Regular
13731,2014-06-25,1,21.98,5,4,1,1,411,Regular
15082,2013-11-04,8,7068.08,238,2,4,4,244,Regular
26489,2013-07-05,1,24.99,360,1,1,1,111,At Risk
15746,2014-05-05,1,4.99,56,4,1,1,411,Regular
19519,2013-11-02,2,38.98,240,2,1,1,211,At Risk
14564,2014-05-21,2,124.99,40,4,1,2,412,Regular
12211,2013-12-15,3,5908.25,197,2,2,4,224,At Risk
21039,2013-06-25,2,2483.98,370,1,1,3,113,At Risk
15205,2014-03-29,5,4433.69,93,3,4,4,344,Regular
23618,2013-07-11,4,2481.82,354,1,3,3,133,Regular
11647,2013-07-18,5,2365.94,347,1,4,3,143,Regular
24969,2013-07-27,2,34.89,338,1,1,1,111,At Risk
20352,2013-09-16,2,78.98,287,1,1,2,112,At Risk
25633,2013-12-17,4,110.46,195,2,3,2,232,Regular
23572,2013-09-30,3,3617.83,273,1,2,4,124,At Risk
24405,2013-06-24,2,2419.06,371,1,1,3,113,At Risk
12503,2014-02-25,4,84.46,125,3,3,2,332,Regular
21580,2013-11-11,4,44.91,231,2,3,1,231,Regular
13167,2014-04-08,3,42.28,83,4,2,1,421,Regular
12257,2014-05-07,1,49.99,54,4,1,1,411,Regular
11029,2014-04-13,7,6565.29,78,4,4,4,444,High Value
11570,2013-08-14,2,4391.41,320,1,1,4,114,At Risk
22931,2013-06-21,2,3882.55,374,1,1,4,114,At Risk
13562,2013-12-05,2,4369.09,207,2,1,4,214,At Risk
11152,2013-06-11,1,2294.99,384,1,1,3,113,At Risk
11693,2013-06-30,1,2294.99,365,1,1,3,113,At Risk
22390,2013-12-13,2,29.48,199,2,1,1,211,At Risk
23054,2013-12-14,1,29.99,198,2,1,1,211,At Risk
15623,2014-02-23,7,7246.87,127,3,4,4,344,Regular
24528,2013-07-07,4,2420.34,358,1,3,3,133,Regular
24113,2013-08-15,2,39.98,319,1,1,1,111,At Risk
27030,2013-11-23,1,21.49,219,2,1,1,211,At Risk
18955,2014-05-01,2,1754.98,60,4,1,3,413,Regular
26781,2014-06-16,4,110.46,14,4,3,2,432,Regular
19596,2013-09-25,3,6056.61,278,1,2,4,124,At Risk
22098,2013-11-28,3,69.97,214,2,2,2,222,At Risk
13608,2014-03-14,3,71.58,108,3,2,2,322,Regular
15669,2014-05-17,2,5898.26,44,4,1,4,414,Regular
26984,2014-05-09,4,1764.96,52,4,3,3,433,High Value
20578,2014-05-22,3,31.27,39,4,2,1,421,Regular
22052,2013-07-12,2,14.98,353,1,1,1,111,At Risk
22593,2014-01-26,3,553.97,155,3,2,3,323,Regular
15128,2013-10-10,3,77.27,263,2,2,2,222,At Risk
18122,2014-03-27,2,2439.99,95,3,1,3,313,Regular
28842,2013-08-12,6,4393.58,322,1,4,4,144,Regular
28504,2012-05-18,1,3374.99,773,1,1,4,114,At Risk
28301,2013-07-10,2,161.29,355,1,1,2,112,At Risk
17143,2013-12-06,3,1763.97,206,2,2,3,223,At Risk
20137,2014-05-08,4,78.96,53,4,3,2,432,Regular
27963,2014-05-14,2,7.28,47,4,1,1,411,Regular
29483,2013-02-09,1,2049.1,506,1,1,3,113,At Risk
15420,2013-08-02,1,4.99,332,1,1,1,111,At Risk
27322,2013-09-02,3,36.27,301,1,2,1,121,At Risk
18663,2013-12-24,2,13.98,188,2,1,1,211,At Risk
28255,2014-05-16,5,6051.31,45,4,4,4,444,High Value
19058,2014-04-20,5,4524.48,71,4,4,4,444,High Value
16894,2013-08-07,3,1763.97,327,1,2,3,123,At Risk
17189,2013-08-09,2,46.47,325,1,1,1,111,At Risk
28796,2013-09-02,3,63.97,301,1,2,2,122,At Risk
28009,2013-12-11,2,7.28,201,2,1,1,211,At Risk
17435,2014-03-09,3,67.97,113,3,2,2,322,Regular
28550,2014-04-13,2,123.98,78,4,1,2,412,Regular
16648,2014-05-12,2,7.28,49,4,1,1,411,Regular
26028,2014-03-25,3,1938.47,97,3,2,3,323,Regular
21949,2014-04-27,3,4659.9,64,4,2,4,424,Regular
29609,2014-03-31,155,189440.97,91,3,4,4,344,Regular
24036,2014-02-20,4,607.96,130,3,3,3,333,Regular
16376,2014-04-04,2,7.28,87,3,1,1,311,Regular
13459,2014-04-13,2,56.97,78,4,1,2,412,Regular
18368,2014-05-21,2,1754.98,40,4,1,3,413,Regular
11444,2013-11-02,5,8136.02,240,2,4,4,244,Regular
11278,2013-06-05,3,5908.25,390,1,2,4,124,At Risk
27594,2013-08-12,2,39.98,322,1,1,1,111,At Risk
19934,2013-10-14,6,193.44,259,2,4,2,242,Regular
24820,2013-07-07,3,38.88,358,1,2,1,121,At Risk
29821,2014-05-01,171,107515.5,60,4,4,4,444,High Value
14790,2013-11-17,8,7004.57,225,2,4,4,244,Regular
23203,2014-03-26,3,69.97,96,3,2,2,322,Regular
12626,2014-04-19,4,77.96,72,4,3,2,432,Regular
14149,2014-01-23,3,4417.75,158,3,2,4,324,Regular
13977,2013-11-23,6,4788.57,219,2,4,4,244,Regular
22639,2013-07-23,2,1155.48,342,1,1,3,113,At Risk
11985,2014-06-07,3,89.98,23,4,2,2,422,Regular
23346,2013-09-20,1,4.99,283,1,1,1,111,At Risk
20475,2013-11-10,2,14.98,232,2,1,1,211,At Risk
25510,2014-04-18,5,1212.95,73,4,4,3,443,High Value
22805,2014-05-08,1,3.99,53,4,1,1,411,Regular
21408,2014-02-02,2,4624.91,148,3,1,4,314,Regular
26569,2014-05-14,3,1938.47,47,4,2,3,423,Regular
19416,2013-06-12,3,3476.39,383,1,2,4,124,At Risk
14667,2014-03-21,7,5295.41,101,3,4,4,344,Regular
15331,2013-09-23,2,7.28,280,1,1,1,111,At Risk
23987,2013-10-24,3,1147.77,249,2,2,3,223,At Risk
12752,2014-02-17,5,156.25,133,3,4,2,342,Regular
23495,2014-03-14,3,69.97,108,3,2,2,322,Regular
13316,2013-10-11,5,4576.53,262,2,4,4,244,Regular
25218,2013-12-11,5,2184.9,201,2,4,3,243,Regular
22513,2013-09-24,2,23.78,279,1,1,1,111,At Risk
24677,2013-10-14,1,32.6,259,2,1,1,211,At Risk
13193,2013-12-06,2,71.97,206,2,1,2,212,At Risk
24554,2014-01-12,3,69.97,169,2,2,2,222,At Risk
20767,2014-02-25,1,1120.49,125,3,1,3,313,Regular
13857,2014-05-12,4,45.95,49,4,3,1,431,Regular
15208,2014-02-14,5,2951.56,136,3,4,4,344,Regular
27196,2013-08-20,2,68.49,314,1,1,2,112,At Risk
23864,2013-12-29,3,84.97,183,2,2,2,222,At Risk
27445,2014-03-28,2,33.98,94,3,1,1,311,Regular
18540,2014-05-27,4,2401.45,34,4,3,3,433,High Value
25430,2013-11-28,2,2419.06,214,2,1,3,213,At Risk
29211,2014-05-07,3,31.27,54,4,2,1,421,Regular
15543,2014-03-05,5,180.94,117,3,4,2,342,Regular
17707,2013-12-23,3,32.27,189,2,2,1,221,At Risk
17309,2013-11-07,3,6030.61,235,2,2,4,224,At Risk
28670,2011-10-21,1,3578.27,983,1,1,4,114,At Risk
25971,2013-10-16,5,2749.32,257,2,4,3,243,Regular
22178,2014-04-15,4,4233.32,76,4,3,4,434,High Value
19473,2013-11-01,4,1917.46,241,2,3,3,233,Regular
17850,2013-07-19,4,78.96,346,1,3,2,132,Regular
20014,2013-08-28,2,78.98,306,1,1,2,112,At Risk
23807,2014-03-28,4,607.96,94,3,3,3,333,Regular
21637,2014-04-15,2,1155.48,76,4,1,3,413,Regular
28135,2014-05-04,2,548.98,57,4,1,2,412,Regular
29901,2014-03-31,193,428127.23,91,3,4,4,344,Regular
18248,2013-07-28,5,6037.89,337,1,4,4,144,Regular
17999,2014-03-04,3,2454.08,118,3,2,3,323,Regular
20163,2013-09-16,2,1903.48,287,1,1,3,113,At Risk
26904,2013-07-11,1,28.99,354,1,1,1,111,At Risk
13920,2014-03-31,12,266.97,91,3,4,2,342,Regular
27737,2013-10-22,2,23.78,251,2,1,1,211,At Risk
29068,2013-11-03,2,751.34,239,2,1,3,213,At Risk
15835,2014-05-08,3,93.97,53,4,2,2,422,Regular
16084,2014-05-17,1,4.99,44,4,1,1,411,Regular
30050,2014-05-01,303,562427.78,60,4,4,4,444,High Value
19181,2014-04-19,3,2518.97,72,4,2,3,423,Regular
28919,2013-08-02,1,4.99,332,1,1,1,111,At Risk
19722,2013-12-30,3,586.46,182,2,2,3,223,At Risk
21345,2014-01-08,2,29.93,173,2,1,1,211,At Risk
17558,2014-03-26,3,1750.47,96,3,2,3,323,Regular
27886,2014-04-08,2,39.98,83,4,1,1,411,Regular
28427,2014-04-13,1,539.99,78,4,1,2,412,Regular
17017,2014-04-30,3,2332.28,61,4,2,3,423,Regular
28378,2014-05-23,3,38.88,38,4,2,1,421,Regular
28198,2012-01-12,1,3578.27,900,1,1,4,114,At Risk
26277,2014-05-02,3,3321.26,59,4,2,4,424,Regular
17787,2013-12-15,3,2726.42,197,2,2,3,223,At Risk
25281,2013-08-26,2,1249.84,308,1,1,3,113,At Risk
29194,2013-09-15,2,2419.06,288,1,1,3,113,At Risk
16791,2013-10-23,3,1729.97,250,2,2,3,223,At Risk
13874,2013-12-24,2,76.97,188,2,1,2,212,At Risk
20704,2014-03-03,4,77.96,119,3,3,2,332,Regular
12901,2014-01-31,4,5917.24,150,3,3,4,334,Regular
24262,2013-11-24,3,38.88,218,2,2,1,221,At Risk
23266,2013-12-13,4,603.96,199,2,3,3,233,Regular
15772,2013-12-19,2,39.98,193,2,1,1,211,At Risk
28152,2014-05-22,4,6025.32,39,4,3,4,434,High Value
29148,2011-12-21,1,3578.27,922,1,1,4,114,At Risk
